51100,54542,2624,3062
50625,53820,2616.75,3029.25
50150,53098,2609.5,2996.5
49675,52376,2602.25,2963.75
49200,51654,2595,2931
48887.5,51280.5,2635.25,2950.25
48575,50907,2675.5,2969.5
48262.5,50533.5,2715.75,2988.75
47950,50160,2756,3008
47200,49432.5,2796.25,3027
46450,48705,2836.5,3046
45700,47977.5,2876.75,3065
44950,47250,2917,3084
44500,46793.5,2957.75,3103
44050,46337,2998.5,3122
43600,45880.5,3039.25,3141
43150,45424,3080,3160
43075,45381.25,3139.75,3218.75
43000,45338.5,3199.5,3277.5
42925,45295.75,3259.25,3336.25
42850,45253,3319,3395
42950,45386,3379,3454.25
43050,45519,3439,3513.5
43150,45652,3499,3572.75
43250,45785,3559,3632
43312.5,45960,3619,3711.75
43375,46135,3679,3791.5
43437.5,46310,3739,3871.25
43500,46485,3799,3951
43537.5,46652,3840,4132.5
43575,46819,3881,4314
43612.5,46986,3922,4495.5
43650,47153,3963,4677
43700,47348,4060.75,4910.25
43750,47543,4158.5,5143.5
43800,47738,4256.25,5376.75
43850,47933,4354,5610
44250,48177.5,4710.25,6069
44650,48422,5066.5,6528
45050,48666.5,5422.75,6987
45450,48911,5779,7446
45800,49180.5,6154.25,7837.5
46150,49450,6529.5,8229
46500,49719.5,6904.75,8620.5
46850,49989,7280,9012
47400,50442,7520.5,9239.75
47950,50895,7761,9467.5
48500,51348,8001.5,9695.25
49050,51801,8242,9923
49125,51472,8318,9951.5
49200,51143,8394,9980
49275,50814,8470,10008.5
49350,50485,8546,10037
48637.5,49863.25,8397,9791.25
47925,49241.5,8248,9545.5
47212.5,48619.75,8099,9299.75
46500,47998,7950,9054
45962.5,47619.75,7614.25,8610.75
45425,47241.5,7278.5,8167.5
44887.5,46863.25,6942.75,7724.25
44350,46485,6607,7281
44200,46476,6165,6753.75
44050,46467,5723,6226.5
43900,46458,5281,5699.25
43750,46449,4839,5172
44387.5,47293.25,4720.5,5004.25
45025,48137.5,4602,4836.5
45662.5,48981.75,4483.5,4668.75
46300,49826,4365,4501
47250,50755,4476.75,4561.75
48200,51684,4588.5,4622.5
49150,52613,4700.25,4683.25
50100,53542,4812,4744
50600,53885.25,4938,4818
51100,54228.5,5064,4892
51600,54571.75,5190,4966
52100,54915,5316,5040
52075,54568.25,5289.5,5098.5
52050,54221.5,5263,5157
52025,53874.75,5236.5,5215.5
52000,53528,5210,5274
51525,53109.5,5183.75,5332.75
51050,52691,5157.5,5391.5
50575,52272.5,5131.25,5450.25
50100,51854,5105,5509
49862.5,52031.25,5078.75,5568.25
49625,52208.5,5052.5,5627.5
49387.5,52385.75,5026.25,5686.75
49150,52563,5000,5746
49862.5,52795.25,5020.5,5712.25
50575,53027.5,5041,5678.5
51287.5,53259.75,5061.5,5644.75
52000,53492,5082,5611
51825,53492,5054.75,5575.75
51650,53492,5027.5,5540.5
51475,53492,5000.25,5505.25
51300,53492,4973,5470
50737.5,52500.5,4952.5,5500.75
50175,51509,4932,5531.5
49612.5,50517.5,4911.5,5562.25
49050,49526,4891,5593
48912.5,49193,4948.75,5699.25
48775,48860,5006.5,5805.5
48637.5,48527,5064.25,5911.75
48500,48194,5122,6018
47850,47528,5179,6124
47200,46862,5236,6230
46550,46196,5293,6336
45900,45530,5350,6442
45625,45237.25,5407,6547.25
45350,44944.5,5464,6652.5
45075,44651.75,5521,6757.75
44800,44359,5578,6863
44712.5,44414.5,5677,6917.75
44625,44470,5776,6972.5
44537.5,44525.5,5875,7027.25
44450,44581,5974,7082
44737.5,44812,6072.25,7136.5
45025,45043,6170.5,7191
45312.5,45274,6268.75,7245.5
45600,45505,6367,7300
45900,45764.5,6464.75,7252.25
46200,46024,6562.5,7204.5
46500,46283.5,6660.25,7156.75
46800,46543,6758,7109
47150,46876.75,6896.75,7213.75
47500,47210.5,7035.5,7318.5
47850,47544.25,7174.25,7423.25
48200,47878,7313,7528
48587.5,48392.75,7504.25,7672.75
48975,48907.5,7695.5,7817.5
49362.5,49422.25,7886.75,7962.25
49750,49937,8078,8107
50175,50450.5,8480.5,8607.25
50600,50964,8883,9107.5
51025,51477.5,9285.5,9607.75
51450,51991,9688,10108
51687.5,52363.75,10172.25,10467
51925,52736.5,10656.5,10826
52162.5,53109.25,11140.75,11185
52400,53482,11625,11544
52875,54146.5,11999.75,11792.75
53350,54811,12374.5,12041.5
53825,55475.5,12749.25,12290.25
54300,56140,13124,12539
54512.5,55668,13325.5,12673.5
54725,55196,13527,12808
54937.5,54724,13728.5,12942.5
55150,54252,13930,13077
54275,53563.75,13794.5,12999.5
53400,52875.5,13659,12922
52525,52187.25,13523.5,12844.5
51650,51499,13388,12767
51225,51088,13139,12560
50800,50677,12890,12353
50375,50266,12641,12146
49950,49855,12392,11939
49850,49808.5,12072.25,11656.5
49750,49762,11752.5,11374
49650,49715.5,11432.75,11091.5
49550,49669,11113,10809
50237.5,50434.75,10888.25,10706
50925,51200.5,10663.5,10603
51612.5,51966.25,10438.75,10500
52300,52732,10214,10397
53300,53720.5,10154,10466
54300,54709,10094,10535
55300,55697.5,10034,10604
56300,56686,9974,10673
56562.5,57002.5,9924.25,10753.75
56825,57319,9874.5,10834.5
57087.5,57635.5,9824.75,10915.25
57350,57952,9775,10996
56937.5,57444.25,9748.5,11068.25
56525,56936.5,9722,11140.5
56112.5,56428.75,9695.5,11212.75
55700,55921,9669,11285
55025,55356.75,9642.5,11357.25
54350,54792.5,9616,11429.5
53675,54228.25,9589.5,11501.75
53000,53664,9563,11574
52650,53685.25,9536.25,11646
52300,53706.5,9509.5,11718
51950,53727.75,9482.75,11790
51600,53749,9456,11862
52300,53913.25,9440.25,11712
53000,54077.5,9424.5,11562
53700,54241.75,9408.75,11412
54400,54406,9393,11262
54125,54406,9722,11098.5
53850,54406,10051,10935
53575,54406,10380,10771.5
53300,54406,10709,10608
52687.5,53389,10560.75,10442.5
52075,52372,10412.5,10277
51462.5,51355,10264.25,10111.5
50850,50338,10116,9946
50687.5,50065,10014.75,9835.5
50525,49792,9913.5,9725
50362.5,49519,9812.25,9614.5
50200,49246,9711,9504
49537.5,48686.25,9609.25,9393
48875,48126.5,9507.5,9282
48212.5,47566.75,9405.75,9171
47550,47007,9304,9060
47300,46881,9202.5,8948.75
47050,46755,9101,8837.5
46800,46629,8999.5,8726.25
46550,46503,8898,8615
47150,47105.5,8835,8584.5
47750,47708,8772,8554
48350,48310.5,8709,8523.5
