3608,3267,3554,3554
3599.5,3257,3564.25,3564.25
3591,3247,3574.5,3574.5
3624.5,3188.5,3584.75,3584.75
3658,3130,3595,3595
3576.5,3109.5,3618.25,3618.25
3495,3089,3641.5,3641.5
3420.5,3039,3664.75,3664.75
3346,2989,3688,3688
3276,2951.5,3704.25,3704.25
3206,2914,3720.5,3720.5
3161.5,2866.5,3736.75,3736.75
3117,2819,3753,3753
3073,2780.5,3754.75,3754.75
3029,2742,3756.5,3756.5
2996,2709,3758.25,3758.25
2963,2676,3760,3760
2943,2643.5,3753,3753
2923,2611,3746,3746
2910.5,2590,3739,3739
2898,2569,3732,3732
2882.5,2564,3711.5,3711.5
2867,2559,3691,3691
2867,2543,3670.5,3670.5
2867,2527,3650,3650
2875,2529.5,3621,3621
2883,2532,3592,3592
2913.5,2524,3563,3563
2944,2516,3534,3534
2980.5,2531.5,3505.75,3505.75
3017,2547,3477.5,3477.5
3072,2554,3449.25,3449.25
3127,2561,3421,3421
3177.5,2572.5,3389.75,3389.75
3228,2584,3358.5,3358.5
3271.5,2610,3327.25,3327.25
3315,2636,3296,3296
3361.5,2639,3266.5,3266.5
3408,2642,3237,3237
3491,2684,3207.5,3207.5
3574,2726,3178,3178
3655,2787.5,3153.25,3153.25
3736,2849,3128.5,3128.5
3805,NaN,3103.75,3103.75
3874,NaN,3079,3079
3925,NaN,3061.75,3061.75
3976,NaN,3044.5,3044.5
4011.5,NaN,3027.25,3027.25
4047,3234,3010,3010
4070,3281,2999,2999
4093,3328,2988,2988
4114,3385.5,2977,2977
4135,3443,2966,2966
4146,3497,2951.25,2951.25
4157,3551,2936.5,2936.5
4154.5,3587.5,2921.75,2921.75
4152,3624,2907,2907
4133.5,3635.5,2881.25,2881.25
4115,3647,2855.5,2855.5
4100,NaN,2829.75,2829.75
4085,NaN,2804,2804
4082,NaN,2764.25,2764.25
4079,NaN,2724.5,2724.5
4083,NaN,2684.75,2684.75
4087,3567,2645,2645
4098,3566.5,2596.25,2596.25
4109,3566,2547.5,2547.5
4155.5,3592.5,2498.75,2498.75
4202,3619,2450,2450
4314.5,3674,2404.75,2404.75
4427,3729,2359.5,2359.5
4574.5,3852.5,2314.25,2314.25
4722,3976,2269,2269
4777,4014,2242.25,2242.25
4832,4052,2215.5,2215.5
4820,4032,2188.75,2188.75
4808,4012,2162,2162
4754.5,3979,2145.5,2145.5
4701,3946,2129,2129
4637,3886.5,2112.5,2112.5
4573,3827,2096,2096
4512.5,3781,2087,2087
4452,3735,2078,2078
4393.5,3674,2069,2069
4335,3613,2060,2060
4271.5,3576.5,2062.75,2062.75
4208,3540,2065.5,2065.5
4153,3479.5,2068.25,2068.25
4098,3419,2071,2071
4038.5,3379.5,2082,2082
3979,3340,2093,2093
3912.5,3279,2104,2104
3846,3218,2115,2115
3790,3181.5,2129.75,2129.75
3734,3145,2144.5,2144.5
3736.5,3117,2159.25,2159.25
3739,3089,2174,2174
3718,3086,2098.25,2098.25
3697,3083,2022.5,2022.5
3632,3028.5,1946.75,1946.75
3567,2974,1871,1871
3498.5,2932.5,1852,1852
3430,2891,1833,1833
3363.5,2844.5,1814,1814
