15450,14911,4006,3889
15275,14792.75,3980.75,3889.25
15100,14674.5,3955.5,3889.5
14925,14556.25,3930.25,3889.75
14750,14438,3905,3890
14587.5,14312.25,3896.25,3906.25
14425,14186.5,3887.5,3922.5
14262.5,14060.75,3878.75,3938.75
14100,13935,3870,3955
14000,13846,3868.5,3946.25
13900,13757,3867,3937.5
13800,13668,3865.5,3928.75
13700,13579,3864,3920
13637.5,13533.5,3851.5,3924.5
13575,13488,3839,3929
13512.5,13442.5,3826.5,3933.5
13450,13397,3814,3938
13462.5,13388.75,3790.25,3931
13475,13380.5,3766.5,3924
13487.5,13372.25,3742.75,3917
13500,13364,3719,3910
13537.5,13385.25,3698.5,3861.25
13575,13406.5,3678,3812.5
13612.5,13427.75,3657.5,3763.75
13650,13449,3637,3715
13637.5,13447.75,3622,3681.5
13625,13446.5,3607,3648
13612.5,13445.25,3592,3614.5
13600,13444,3577,3581
13650,13464.75,3570.5,3590
13700,13485.5,3564,3599
13750,13506.25,3557.5,3608
13800,13527,3551,3617
13962.5,13695.75,3547.75,3703.75
14125,13864.5,3544.5,3790.5
14287.5,14033.25,3541.25,3877.25
14450,14202,3538,3964
14625,14364.25,3524,3957.5
14800,14526.5,3510,3951
14975,14688.75,3496,3944.5
15150,14851,3482,3938
15262.5,15049,3452.25,3862.75
15375,15247,3422.5,3787.5
15487.5,15445,3392.75,3712.25
15600,15643,3363,3637
15737.5,15791,3296.25,3551
15875,15939,3229.5,3465
16012.5,16087,3162.75,3379
16150,16235,3096,3293
16225,16354.25,2982.5,3184.25
16300,16473.5,2869,3075.5
16375,16592.75,2755.5,2966.75
16450,16712,2642,2858
16462.5,16752.5,2503.25,2728
16475,16793,2364.5,2598
16487.5,16833.5,2225.75,2468
16500,16874,2087,2338
16587.5,16913.5,1963.25,2238.5
16675,16953,1839.5,2139
16762.5,16992.5,1715.75,2039.5
16850,17032,1592,1940
17075,17202.75,1503,1851.25
17300,17373.5,1414,1762.5
17525,17544.25,1325,1673.75
17750,17715,1236,1585
17775,17758,1166.25,1458.25
17800,17801,1096.5,1331.5
17825,17844,1026.75,1204.75
17850,17887,957,1078
17837.5,17897.5,907,1013.5
17825,17908,857,949
17812.5,17918.5,807,884.5
17800,17929,757,820
17825,17921.25,733.25,791.25
17850,17913.5,709.5,762.5
17875,17905.75,685.75,733.75
17900,17898,662,705
17850,17822,658,693.75
17800,17746,654,682.5
17750,17670,650,671.25
17700,17594,646,660
17525,17438.5,655.5,677.75
17350,17283,665,695.5
17175,17127.5,674.5,713.25
17000,16972,684,731
16837.5,16835.5,714.75,754.75
16675,16699,745.5,778.5
16512.5,16562.5,776.25,802.25
16350,16426,807,826
16125,16172.25,855.5,859
15900,15918.5,904,892
15675,15664.75,952.5,925
15450,15411,1001,958
15125,15178.25,1082,1038
14800,14945.5,1163,1118
14475,14712.75,1244,1198
14150,14480,1325,1278
14000,14318.25,1413.75,1387.25
13850,14156.5,1502.5,1496.5
13700,13994.75,1591.25,1605.75
13550,13833,1680,1715
13487.5,13737.5,1778.25,1805.75
13425,13642,1876.5,1896.5
13362.5,13546.5,1974.75,1987.25
13300,13451,2073,2078
13287.5,13405,2160.5,2149.5
13275,13359,2248,2221
13262.5,13313,2335.5,2292.5
13250,13267,2423,2364
13312.5,13281.75,2503.5,2445.5
13375,13296.5,2584,2527
13437.5,13311.25,2664.5,2608.5
13500,13326,2745,2690
13637.5,13423,2814,2767.75
13775,13520,2883,2845.5
13912.5,13617,2952,2923.25
14050,13714,3021,3001
14237.5,13843,3078.25,3044.5
14425,13972,3135.5,3088
14612.5,14101,3192.75,3131.5
14800,14230,3250,3175
14812.5,14308,3298.75,3205
14825,14386,3347.5,3235
14837.5,14464,3396.25,3265
14850,14542,3445,3295
15125,14646.5,3500.25,3344.75
15400,14751,3555.5,3394.5
15675,14855.5,3610.75,3444.25
15950,14960,3666,3494
16200,15183.75,3752.5,3601.5
16450,15407.5,3839,3709
16700,15631.25,3925.5,3816.5
16950,15855,4012,3924
17112.5,16068.5,4074.25,4023.75
17275,16282,4136.5,4123.5
17437.5,16495.5,4198.75,4223.25
17600,16709,4261,4323
17687.5,16789.75,4265,4353.25
17775,16870.5,4269,4383.5
17862.5,16951.25,4273,4413.75
17950,17032,4277,4444
18000,17127.5,4227.75,4396.5
18050,17223,4178.5,4349
18100,17318.5,4129.25,4301.5
18150,17414,4080,4254
18200,17562,3997,4205.25
18250,17710,3914,4156.5
18300,17858,3831,4107.75
18350,18006,3748,4059
18275,17983,3676.75,4026
18200,17960,3605.5,3993
18125,17937,3534.25,3960
18050,17914,3463,3927
18150,17941.5,3454.5,3993.75
18250,17969,3446,4060.5
18350,17996.5,3437.5,4127.25
18450,18024,3429,4194
18712.5,18174.75,3497.25,4271.25
18975,18325.5,3565.5,4348.5
19237.5,18476.25,3633.75,4425.75
19500,18627,3702,4503
19500,18654.5,3804.5,4599.5
19500,18682,3907,4696
19500,18709.5,4009.5,4792.5
19500,18737,4112,4889
19512.5,18741,4222,5039.75
19525,18745,4332,5190.5
19537.5,18749,4442,5341.25
19550,18753,4552,5492
19550,18758.25,4653,5563.25
19550,18763.5,4754,5634.5
19550,18768.75,4855,5705.75
19550,18774,4956,5777
19475,18675,5028,5797.75
19400,18576,5100,5818.5
19325,18477,5172,5839.25
19250,18378,5244,5860
19062.5,18165.25,5286,5833
18875,17952.5,5328,5806
18687.5,17739.75,5370,5779
18500,17527,5412,5752
18325,17369.5,5432.25,5801
18150,17212,5452.5,5850
17975,17054.5,5472.75,5899
17800,16897,5493,5948
17550,16600.5,5488.25,5962.5
17300,16304,5483.5,5977
17050,16007.5,5478.75,5991.5
16800,15711,5474,6006
16475,15512.75,5585,5989.5
16150,15314.5,5696,5973
15825,15116.25,5807,5956.5
15500,14918,5918,5940
15325,14800,5865.5,5889.5
15150,14682,5813,5839
14975,14564,5760.5,5788.5
14800,14446,5708,5738
14725,14390.25,5623,5615
14650,14334.5,5538,5492
14575,14278.75,5453,5369
14500,14223,5368,5246
14537.5,14247.25,5245.75,5136.5
14575,14271.5,5123.5,5027
14612.5,14295.75,5001.25,4917.5
14650,14320,4879,4808
14825,14443.5,4750.5,4673
15000,14567,4622,4538
15175,14690.5,4493.5,4403
15350,14814,4365,4268
15850,15042.25,4256.25,4200.5
16350,15270.5,4147.5,4133
16850,15498.75,4038.75,4065.5
17350,15727,3930,3998
18137.5,16482.5,3855.25,3864.25
18925,17238,3780.5,3730.5
19712.5,17993.5,3705.75,3596.75
20500,18749,3631,3463
20825,19292,3610.75,3448.5
21150,19835,3590.5,3434
21475,20378,3570.25,3419.5
21800,20921,3550,3405
22125,21224.5,3585.75,3423.75
22450,21528,3621.5,3442.5
22775,21831.5,3657.25,3461.25
23100,22135,3693,3480
23175,22333.5,3775,3592
23250,22532,3857,3704
23325,22730.5,3939,3816
23400,22929,4021,3928
23525,22930.5,4134.75,4055.5
23650,22932,4248.5,4183
23775,22933.5,4362.25,4310.5
23900,22935,4476,4438
23900,23042.75,4586,4555.25
23900,23150.5,4696,4672.5
23900,23258.25,4806,4789.75
23900,23366,4916,4907
23950,23426.5,4979,4937.25
24000,23487,5042,4967.5
24050,23547.5,5105,4997.75
24100,23608,5168,5028
24150,23622.5,5171.5,5032.25
24200,23637,5175,5036.5
24250,23651.5,5178.5,5040.75
24300,23666,5182,5045
24150,23593,5126.5,5002.75
24000,23520,5071,4960.5
23850,23447,5015.5,4918.25
23700,23374,4960,4876
23737.5,23384.75,4883,4816
23775,23395.5,4806,4756
23812.5,23406.25,4729,4696
23850,23417,4652,4636
23975,23555.5,4603.25,4609.25
24100,23694,4554.5,4582.5
24225,23832.5,4505.75,4555.75
24350,23971,4457,4529
24325,23948.75,4430,4495.25
24300,23926.5,4403,4461.5
24275,23904.25,4376,4427.75
24250,23882,4349,4394
24112.5,23801,4337.75,4339.25
23975,23720,4326.5,4284.5
23837.5,23639,4315.25,4229.75
23700,23558,4304,4175
23650,23503.5,4298.75,4123.25
23600,23449,4293.5,4071.5
23550,23394.5,4288.25,4019.75
23500,23340,4283,3968
23400,23218,4280.25,3984.25
23300,23096,4277.5,4000.5
23200,22974,4274.75,4016.75
23100,22852,4272,4033
22812.5,22465.5,4272,4089.75
22525,22079,4272,4146.5
22237.5,21692.5,4272,4203.25
21950,21306,4272,4260
21525,20935.75,4267.25,4226
