4643,4568,948,948
4620,4530,906.25,906.25
4597,4492,864.5,864.5
4574,4454,822.75,822.75
4551,4416,781,781
4494.75,4351.25,742.25,742.25
4438.5,4286.5,703.5,703.5
4382.25,4221.75,664.75,664.75
4326,4157,626,626
4286.25,4113.75,596.5,596.5
4246.5,4070.5,567,567
4206.75,4027.25,537.5,537.5
4167,3984,508,508
4161,3974.25,488.25,488.25
4155,3964.5,468.5,468.5
4149,3954.75,448.75,448.75
4143,3945,429,429
4150.25,3964.25,417,417
4157.5,3983.5,405,405
4164.75,4002.75,393,393
4172,4022,381,381
4170,4057.5,371.75,371.75
4168,4093,362.5,362.5
4166,4128.5,353.25,353.25
4164,4164,344,344
4228.25,4207,398.5,398.5
4292.5,4250,453,453
4356.75,4293,507.5,507.5
4421,4336,562,562
4504.25,4440.75,693.75,693.75
4587.5,4545.5,825.5,825.5
4670.75,4650.25,957.25,957.25
4754,4755,1089,1089
4860.5,4872.25,1202,1202
4967,4989.5,1315,1315
5073.5,5106.75,1428,1428
5180,5224,1541,1541
5255.75,5302.25,1602.25,1602.25
5331.5,5380.5,1663.5,1663.5
5407.25,5458.75,1724.75,1724.75
5483,5537,1786,1786
5486,5558,1813.5,1813.5
5489,5579,1841,1841
5492,5600,1868.5,1868.5
5495,5621,1896,1896
5461.25,5560.25,1891,1883.5
5427.5,5499.5,1886,1871
5393.75,5438.75,1881,1858.5
5360,5378,1876,1846
5247.25,5249,1824.25,1795
5134.5,5120,1772.5,1744
5021.75,4991,1720.75,1693
4909,4862,1669,1642
4902,4844.75,1560,1537.75
4895,4827.5,1451,1433.5
4888,4810.25,1342,1329.25
4881,4793,1233,1225
4883,4791,1096.25,1089.5
4885,4789,959.5,954
4887,4787,822.75,818.5
4889,4785,686,683
4978.5,4856,630.25,628.75
5068,4927,574.5,574.5
5157.5,4998,518.75,520.25
5247,5069,463,466
5397.25,5190.5,491.25,498.25
5547.5,5312,519.5,530.5
5697.75,5433.5,547.75,562.75
5848,5555,576,595
5874.5,5579,614,635.25
5901,5603,652,675.5
5927.5,5627,690,715.75
5954,5651,728,756
5947.25,5647,767.25,792
5940.5,5643,806.5,828
5933.75,5639,845.75,864
5927,5635,885,900
5886.5,5600,921,932.5
5846,5565,957,965
5805.5,5530,993,997.5
5765,5495,1029,1030
5689,5417.25,1064.75,1064.75
5613,5339.5,1100.5,1099.5
5537,5261.75,1136.25,1134.25
5461,5184,1172,1169
5393,5119.5,1209,1200.75
5325,5055,1246,1232.5
5257,4990.5,1283,1264.25
5189,4926,1320,1296
5064,4826.25,1337,1319
4939,4726.5,1354,1342
4814,4626.75,1371,1365
4689,4527,1388,1388
4585.25,4428.75,1404.75,1404.75
4481.5,4330.5,1421.5,1421.5
4377.75,4232.25,1438.25,1438.25
4274,4134,1455,1455
4239.75,4109.5,1469,1469
4205.5,4085,1483,1483
4171.25,4060.5,1497,1497
4137,4036,1511,1511
4099.5,3989.75,1519.25,1519.25
4062,3943.5,1527.5,1527.5
4024.5,3897.25,1535.75,1535.75
3987,3851,1544,1544
3963.5,3823.75,1553.5,1553.5
3940,3796.5,1563,1563
3916.5,3769.25,1572.5,1572.5
3893,3742,1582,1582
3889.75,3747,1590,1590
3886.5,3752,1598,1598
3883.25,3757,1606,1606
3880,3762,1614,1614
3894.75,3790.75,1611.25,1611.25
3909.5,3819.5,1608.5,1608.5
3924.25,3848.25,1605.75,1605.75
3939,3877,1603,1603
3966.25,3910.75,1587.5,1587.5
3993.5,3944.5,1572,1572
4020.75,3978.25,1556.5,1556.5
4048,4012,1541,1541
4154.5,4055.5,1580,1580
4261,4099,1619,1619
4367.5,4142.5,1658,1658
4474,4186,1697,1697
4620.25,4263,1816,1816
4766.5,4340,1935,1935
4912.75,4417,2054,2054
5059,4494,2173,2173
5144.5,4565.5,2268,2268
5230,4637,2363,2363
5315.5,4708.5,2458,2458
5401,4780,2553,2553
5446.5,4823,2608.5,2608.5
5492,4866,2664,2664
5537.5,4909,2719.5,2719.5
5583,4952,2775,2775
5584,4968.25,2795,2795
5585,4984.5,2815,2815
5586,5000.75,2835,2835
5587,5017,2855,2855
5567.75,5023.5,2825.25,2819.75
5548.5,5030,2795.5,2784.5
5529.25,5036.5,2765.75,2749.25
5510,5043,2736,2714
5421.5,4971,2650.5,2631.25
5333,4899,2565,2548.5
5244.5,4827,2479.5,2465.75
5156,4755,2394,2383
5155.75,4772.5,2245.5,2237.25
5155.5,4790,2097,2091.5
5155.25,4807.5,1948.5,1945.75
5155,4825,1800,1800
5170.25,4842.25,1615.75,1610.25
5185.5,4859.5,1431.5,1420.5
5200.75,4876.75,1247.25,1230.75
5216,4894,1063,1041
5327.75,4992.5,960,932.25
5439.5,5091,857,823.5
5551.25,5189.5,754,714.75
5663,5288,651,606
5809,5435.25,632.5,584.25
5955,5582.5,614,562.5
6101,5729.75,595.5,540.75
6247,5877,577,519
6272.25,5915.5,563.75,504.25
6297.5,5954,550.5,489.5
6322.75,5992.5,537.25,474.75
6348,6031,524,460
6325,6032.25,511,448.5
6302,6033.5,498,437
6279,6034.75,485,425.5
6256,6036,472,414
6184.75,5992,459.75,405.25
6113.5,5948,447.5,396.5
6042.25,5904,435.25,387.75
5971,5860,423,379
5861.25,5769.75,417,375
5751.5,5679.5,411,371
5641.75,5589.25,405,367
5532,5499,399,363
5433.25,5408.5,399.5,363.5
5334.5,5318,400,364
5235.75,5227.5,400.5,364.5
5137,5137,401,365
5011.5,5018.5,398.5,371.5
4886,4900,396,378
4760.5,4781.5,393.5,384.5
4635,4663,391,391
4531.75,4564.75,395.5,395.5
4428.5,4466.5,400,400
4325.25,4368.25,404.5,404.5
4222,4270,409,409
4199.75,4247.5,427.5,427.5
4177.5,4225,446,446
4155.25,4202.5,464.5,464.5
4133,4180,483,483
4110,4147,505.25,505.25
4087,4114,527.5,527.5
4064,4081,549.75,549.75
4041,4048,572,572
4029.75,4031,594.25,594.25
4018.5,4014,616.5,616.5
4007.25,3997,638.75,638.75
3996,3980,661,661
4023,4009.75,681,681
4050,4039.5,701,701
4077,4069.25,721,721
4104,4099,741,741
4209.75,4206.5,759.25,759.25
4315.5,4314,777.5,777.5
4421.25,4421.5,795.75,795.75
4527,4529,814,814
4680.5,4665.75,833.25,833.25
4834,4802.5,852.5,852.5
4987.5,4939.25,871.75,871.75
5141,5076,891,891
5275.25,5204,972,972
5409.5,5332,1053,1053
5543.75,5460,1134,1134
5678,5588,1215,1215
5799.75,5695.75,1376.75,1376.75
5921.5,5803.5,1538.5,1538.5
6043.25,5911.25,1700.25,1700.25
6165,6019,1862,1862
6189.5,6071.25,1996.75,1996.75
6214,6123.5,2131.5,2131.5
6238.5,6175.75,2266.25,2266.25
6263,6228,2401,2401
6244.25,6238.25,2472.75,2472.75
6225.5,6248.5,2544.5,2544.5
6206.75,6258.75,2616.25,2616.25
6188,6269,2688,2688
6183,6257.25,2721.25,2721.25
6178,6245.5,2754.5,2754.5
6173,6233.75,2787.75,2787.75
6168,6222,2821,2821
6135.75,6205,2810,2806
6103.5,6188,2799,2791
6071.25,6171,2788,2776
6039,6154,2777,2761
5997.5,6088.25,2713.5,2697.25
5956,6022.5,2650,2633.5
5914.5,5956.75,2586.5,2569.75
5873,5891,2523,2506
5889.25,5893,2401.5,2388
5905.5,5895,2280,2270
5921.75,5897,2158.5,2152
5938,5899,2037,2034
5957.5,5896.5,1890,1890.5
5977,5894,1743,1747
5996.5,5891.5,1596,1603.5
6016,5889,1449,1460
6102.5,5979.25,1381,1391.75
6189,6069.5,1313,1323.5
6275.5,6159.75,1245,1255.25
6362,6250,1177,1187
6488.75,6373,1182.5,1186.75
6615.5,6496,1188,1186.5
6742.25,6619,1193.5,1186.25
6869,6742,1199,1186
6890.25,6756,1196.75,1178.5
6911.5,6770,1194.5,1171
6932.75,6784,1192.25,1163.5
6954,6798,1190,1156
6929.25,6777,1183.5,1144.75
6904.5,6756,1177,1133.5
6879.75,6735,1170.5,1122.25
6855,6714,1164,1111
6754.5,6620,1159,1097.5
6654,6526,1154,1084
6553.5,6432,1149,1070.5
6453,6338,1144,1057
6301.5,6206,1136.75,1035.25
6150,6074,1129.5,1013.5
5998.5,5942,1122.25,991.75
5847,5810,1115,970
5738.25,5717.25,1101.25,941.75
5629.5,5624.5,1087.5,913.5
5520.75,5531.75,1073.75,885.25
5412,5439,1060,857
5279,5306.5,986.75,834.5
5146,5174,913.5,812
5013,5041.5,840.25,789.5
4880,4909,767,767
4760.5,4827.25,748,748
4641,4745.5,729,729
4521.5,4663.75,710,710
4402,4582,691,691
4378.25,4550.75,673,673
4354.5,4519.5,655,655
4330.75,4488.25,637,637
4307,4457,619,619
4272.75,4423.75,602.5,602.5
4238.5,4390.5,586,586
4204.25,4357.25,569.5,569.5
4170,4324,553,553
4150.25,4315.5,540.75,540.75
4130.5,4307,528.5,528.5
4110.75,4298.5,516.25,516.25
4091,4290,504,504
4119.5,4319.25,494.75,494.75
4148,4348.5,485.5,485.5
4176.5,4377.75,476.25,476.25
4205,4407,467,467
4314.5,4499.25,460,460
4424,4591.5,453,453
4533.5,4683.75,446,446
4643,4776,439,439
4783.5,4912,433.25,433.25
4924,5048,427.5,427.5
5064.5,5184,421.75,421.75
5205,5320,416,416
5336,5440,470.5,470.5
5467,5560,525,525
5598,5680,579.5,579.5
5729,5800,634,634
5821.25,5901,771.75,771.75
5913.5,6002,909.5,909.5
6005.75,6103,1047.25,1047.25
6098,6204,1185,1185
6123.5,6237,1310.25,1310.25
6149,6270,1435.5,1435.5
6174.5,6303,1560.75,1560.75
6200,6336,1686,1686
6190.25,6346.75,1761.25,1761.25
6180.5,6357.5,1836.5,1836.5
6170.75,6368.25,1911.75,1911.75
6161,6379,1987,1987
6153.75,6389.25,2026.75,2026.75
6146.5,6399.5,2066.5,2066.5
6139.25,6409.75,2106.25,2106.25
6132,6420,2146,2146
6140.25,6398,2153.5,2124.25
6148.5,6376,2161,2102.5
6156.75,6354,2168.5,2080.75
6165,6332,2176,2059
6113.5,6260.75,2137.75,2018.25
