328,447,0,0
322,438,0,0
319,430,0,0
315,427,0,0
319,426,0,0
315,426,0,0
312,421,0,0
309,416,0,0
313,413,0,0
312,409,0,0
312,406,0,0
312,401,0,0
315,402,0,0
316,402,0,0
315,400,0,0
315,397,0,0
311,396,0,0
311,394,0,0
312,396,0,0
311,395,0,0
297,397,0,0
293,396,0,0
291,396,0,0
294,396,0,0
304,397,0,0
307,397,0,0
310,399,0,0
315,403,0,0
314,407,0,0
319,407,0,0
325,409,0,0
328,414,0,0
330,418,0,0
333,414,0,0
334,406,0,0
336,410,0,0
340,415,0,0
343,418,0,0
347,422,0,0
353,430,0,0
358,436,0,0
360,440,0,0
364,445,0,0
367,451,0,0
373,459,0,0
370,465,0,0
367,473,0,0
365,482,0,0
362,484,0,0
359,486,0,0
356,486,0,0
354,488,0,0
350,486,0,0
350,481,0,0
347,473,0,0
348,470,0,0
347,470,0,0
351,466,0,0
353,461,0,0
359,462,0,0
364,460,0,0
370,459,0,0
377,458,0,0
383,458,0,0
383,461,0,0
386,463,0,0
392,467,0,0
398,476,0,0
402,492,0,0
403,501,0,0
402,505,0,0
398,511,0,0
391,514,0,0
385,518,0,0
380,516,0,0
376,517,0,0
369,515,0,0
363,511,0,0
357,508,0,0
354,505,0,0
355,499,0,0
349,494,0,0
346,488,0,0
343,482,0,0
383,478,0,0
393,475,0,0
388,468,0,0
381,464,0,0
375,480,0,0
378,484,0,0
373,475,0,0
370,470,0,0
356,463,0,0
349,456,0,0
342,450,0,0
335,442,0,0
326,436,0,0
323,429,0,0
322,421,0,0
318,416,0,0
308,416,0,0
302,411,0,0
302,409,0,0
302,407,0,0
292,404,0,0
291,400,0,0
291,398,0,0
289,396,0,0
296,397,0,0
296,398,0,0
296,396,0,0
295,396,0,0
301,396,0,0
301,398,0,0
302,398,0,0
306,398,0,0
281,402,0,0
268,402,0,0
273,405,0,0
279,412,0,0
282,414,0,0
286,416,0,0
287,418,0,0
290,423,0,0
290,426,0,0
293,427,0,0
291,433,0,0
293,440,0,0
281,448,0,0
281,452,0,0
281,449,0,0
282,448,0,0
279,454,0,0
285,461,0,0
290,466,0,0
296,475,0,0
295,481,0,0
303,489,0,0
312,495,0,0
317,501,0,0
336,507,0,0
336,508,0,0
326,517,0,0
320,528,0,0
322,532,0,0
318,536,0,0
309,530,0,0
304,531,0,0
299,525,0,0
300,519,0,0
302,508,0,0
308,502,0,0
300,500,0,0
301,502,0,0
303,497,0,0
309,496,0,0
311,495,0,0
315,496,0,0
324,490,0,0
334,491,0,0
334,491,0,0
339,495,0,0
344,498,0,0
352,507,0,0
354,524,0,0
356,536,0,0
357,538,0,0
354,547,0,0
342,549,0,0
338,552,0,0
332,553,0,0
321,554,0,0
305,552,0,0
301,547,0,0
293,543,0,0
287,537,0,0
285,532,0,0
276,526,0,0
272,515,0,0
271,511,0,0
312,504,0,0
322,497,0,0
313,487,0,0
308,481,0,0
299,494,0,0
293,496,0,0
286,489,0,0
284,484,0,0
271,473,0,0
262,463,0,0
257,457,0,0
249,452,0,0
242,443,0,0
236,439,0,0
239,430,0,0
234,425,0,0
236,425,0,0
234,421,0,0
234,417,0,0
234,416,0,0
